REPORT_DATE,CUSTOMER_ID,SERVICE_ID,SERVICE_NAME,SUBSCRIPTION_STATUS
6/1/2023,60897996,4258226299,plan 4,active
6/1/2023,60907776,4372404993,plan 4,active
6/1/2023,60938956,4323537425,plan 4,active
6/1/2023,60976846,4512999966,plan 4,active
6/1/2023,60989285,4271061356,plan 4,active
6/1/2023,61006461,4260582230,plan 6,active
6/1/2023,61027827,4419943780,plan 4,active
6/1/2023,61071668,4335453077,plan 4,active
6/1/2023,61075087,4280358375,plan 4,active
6/1/2023,61080773,4312878663,plan 6,active
6/1/2023,61099100,4510208508,plan 4,active
6/1/2023,61104570,4294212655,plan 4,active
6/1/2023,61206199,4307051709,plan 6,active
6/1/2023,61209000,4322862882,plan 4,active
6/1/2023,61227602,4300517072,plan 4,active
6/1/2023,61247836,4455245884,plan 4,active
6/1/2023,61254148,4332977236,plan 4,active
6/1/2023,707807,4330340366,plan 4,active
6/1/2023,713113,4335656056,plan 6,active
6/1/2023,769931,4394464479,plan 4,active
6/1/2023,812642,4495594011,plan 4,active
6/1/2023,812642,4509841334,plan 4,active
6/1/2023,838442,4506140694,plan 4,active
7/1/2023,60008516,4479408457,plan 4,active
7/1/2023,60008516,4479803489,plan 4,active
7/1/2023,60027015,4363593611,plan 4,active
7/1/2023,60035211,4327175057,plan 4,active
7/1/2023,60042866,4266723940,plan 4,active
7/1/2023,60047731,4518027347,plan 5,active
7/1/2023,60073368,4420812042,plan 4,active
7/1/2023,60077459,4472814016,plan 4,active
7/1/2023,60088765,4396090889,plan 4,active
7/1/2023,60119853,4381642929,plan 4,active
7/1/2023,60122863,4476677517,plan 4,active
7/1/2023,60126243,4313460655,plan 4,active
7/1/2023,60141296,4367051794,plan 4,active
7/1/2023,60149171,4449279537,plan 6,active
7/1/2023,60159236,4258492565,plan 2,active
7/1/2023,60160772,4283705417,plan 2,active
7/1/2023,60174059,4254086273,plan 4,active
7/1/2023,60178155,4422650968,plan 4,active
7/1/2023,60188822,4317880622,plan 4,active
7/1/2023,60210565,4253238832,plan 2,active
7/1/2023,60242180,4405661993,plan 4,active
7/1/2023,60283650,4470339035,plan 4,active
7/1/2023,60314001,4321408740,plan 4,active
7/1/2023,60344618,4372431329,plan 4,active
7/1/2023,60358198,4483381144,plan 4,active
7/1/2023,60359473,4402974049,plan 6,active
7/1/2023,60364979,4330387582,plan 4,active
7/1/2023,60399862,4423771784,plan 2,active
7/1/2023,60401178,4264882987,plan 2,active
7/1/2023,60425443,4253052134,plan 2,active
7/1/2023,60433095,4261085887,plan 2,active
7/1/2023,60471476,4253197508,plan 2,active
7/1/2023,60482143,4501356696,plan 4,active
7/1/2023,60513570,4455742290,plan 4,active
7/1/2023,60531316,4297693532,plan 4,active
7/1/2023,60533761,4427759003,plan 4,active
7/1/2023,60555567,4427691824,plan 4,active
7/1/2023,60555567,4427694366,plan 4,active
7/1/2023,60585298,4430969327,plan 4,active
7/1/2023,60590035,4425708677,plan 4,active
7/1/2023,60635446,4279276970,plan 6,active
7/1/2023,60637759,4409673643,plan 4,active
7/1/2023,60637759,4409677426,plan 4,active
7/1/2023,60662791,4262577989,plan 4,active
7/1/2023,60704939,4459406874,plan 4,active
7/1/2023,60714819,4508757277,plan 4,active
7/1/2023,60788384,4253081364,plan 2,active
7/1/2023,60796638,4267152001,plan 4,active
7/1/2023,60888263,4373540199,plan 4,active
7/1/2023,60897996,4258226299,plan 4,active
7/1/2023,60907776,4372404993,plan 4,active
7/1/2023,60938956,4323537425,plan 4,active
7/1/2023,60976846,4512999966,plan 4,active
7/1/2023,60989285,4271061356,plan 4,active
7/1/2023,61006461,4260582230,plan 6,active
7/1/2023,61027827,4419943780,plan 4,active
7/1/2023,61071668,4335453077,plan 4,active
7/1/2023,61075087,4280358375,plan 4,active
7/1/2023,61080773,4312878663,plan 6,active
7/1/2023,61099100,4510208508,plan 4,active
7/1/2023,61104570,4294212655,plan 4,active
7/1/2023,61206199,4307051709,plan 6,active
7/1/2023,61209000,4322862882,plan 4,active
7/1/2023,61227602,4300517072,plan 4,active
7/1/2023,61247836,4455245884,plan 4,active
7/1/2023,61254148,4332977236,plan 4,active
7/1/2023,707807,4330340366,plan 4,active
7/1/2023,713113,4335656056,plan 6,active
7/1/2023,769931,4394464479,plan 4,active
7/1/2023,812642,4495594011,plan 4,active
7/1/2023,812642,4509841334,plan 4,active
7/1/2023,838442,4506140694,plan 4,active
8/1/2023,60008516,4479408457,plan 4,active
8/1/2023,60008516,4479803489,plan 4,active
8/1/2023,60027015,4363593611,plan 4,active
8/1/2023,60035211,4327175057,plan 4,active
8/1/2023,60042866,4266723940,plan 4,active
8/1/2023,60047731,4518027347,plan 5,active
8/1/2023,60073368,4420812042,plan 4,active
8/1/2023,60077459,4472814016,plan 4,active
8/1/2023,60088765,4396090889,plan 4,active
8/1/2023,60119853,4381642929,plan 4,active
8/1/2023,60122863,4476677517,plan 4,active
8/1/2023,60126243,4313460655,plan 4,active
8/1/2023,60141296,4367051794,plan 4,active
8/1/2023,60149171,4449279537,plan 6,active
8/1/2023,60159236,4258492565,plan 2,active
8/1/2023,60160772,4283705417,plan 2,active
8/1/2023,60174059,4254086273,plan 4,active
8/1/2023,60178155,4422650968,plan 4,active
8/1/2023,60188822,4317880622,plan 4,active
8/1/2023,60210565,4253238832,plan 2,active
8/1/2023,60242180,4405661993,plan 4,active
8/1/2023,60250819,4522814360,plan 4,active
8/1/2023,60283650,4470339035,plan 4,active
8/1/2023,60314001,4321408740,plan 4,active
8/1/2023,60344618,4372431329,plan 4,active
8/1/2023,60358198,4483381144,plan 4,active
8/1/2023,60359473,4402974049,plan 6,active
8/1/2023,60364979,4330387582,plan 4,active
8/1/2023,60399862,4423771784,plan 2,active
8/1/2023,60401178,4264882987,plan 2,active
8/1/2023,60425443,4253052134,plan 2,active
8/1/2023,60433095,4261085887,plan 2,active
8/1/2023,60471476,4253197508,plan 2,active
8/1/2023,60482143,4501356696,plan 4,active
8/1/2023,60513570,4455742290,plan 4,active
8/1/2023,60531316,4297693532,plan 4,active
8/1/2023,60533761,4427759003,plan 4,active
8/1/2023,60555567,4427691824,plan 4,active
8/1/2023,60555567,4427694366,plan 4,active
8/1/2023,60585298,4430969327,plan 4,active
8/1/2023,60590035,4425708677,plan 4,active
8/1/2023,60635446,4279276970,plan 6,active
8/1/2023,60637759,4409673643,plan 4,active
8/1/2023,60637759,4409677426,plan 4,active
8/1/2023,60662791,4262577989,plan 4,active
8/1/2023,60704939,4459406874,plan 4,active
8/1/2023,60714819,4508757277,plan 4,active
8/1/2023,60788384,4253081364,plan 2,active
8/1/2023,60796638,4267152001,plan 4,active
8/1/2023,60888263,4373540199,plan 4,active
8/1/2023,60897996,4258226299,plan 4,active
8/1/2023,60907776,4372404993,plan 4,active
8/1/2023,60938956,4323537425,plan 4,active
8/1/2023,60976846,4512999966,plan 4,active
8/1/2023,60989285,4271061356,plan 4,active
8/1/2023,61006461,4260582230,plan 6,active
8/1/2023,61027827,4419943780,plan 4,active
8/1/2023,61071668,4335453077,plan 4,active
8/1/2023,61075087,4280358375,plan 4,active
8/1/2023,61080773,4312878663,plan 6,active
8/1/2023,61099100,4510208508,plan 4,active
8/1/2023,61104570,4294212655,plan 4,active
8/1/2023,61206199,4307051709,plan 6,active
8/1/2023,61209000,4322862882,plan 4,active
8/1/2023,61227602,4300517072,plan 4,active
8/1/2023,61247836,4455245884,plan 4,active
8/1/2023,61254148,4332977236,plan 4,active
8/1/2023,707807,4330340366,plan 4,active
8/1/2023,713113,4335656056,plan 6,active
8/1/2023,769931,4394464479,plan 4,active
8/1/2023,812642,4495594011,plan 4,active
8/1/2023,812642,4509841334,plan 4,active
8/1/2023,838442,4506140694,plan 4,active
9/1/2023,60008516,4479408457,plan 4,active
9/1/2023,60008516,4479803489,plan 4,active
9/1/2023,60027015,4363593611,plan 4,active
9/1/2023,60035211,4327175057,plan 4,active
9/1/2023,60042866,4266723940,plan 4,active
9/1/2023,60047731,4518027347,plan 5,active
9/1/2023,60073368,4420812042,plan 4,active
9/1/2023,60077459,4472814016,plan 4,active
9/1/2023,60088765,4396090889,plan 4,active
9/1/2023,60119853,4381642929,plan 4,active
9/1/2023,60122863,4476677517,plan 4,active
9/1/2023,60126243,4313460655,plan 4,active
9/1/2023,60141296,4367051794,plan 4,active
9/1/2023,60149171,4449279537,plan 6,active
9/1/2023,60159236,4258492565,plan 2,active
9/1/2023,60160772,4283705417,plan 2,active
9/1/2023,60174059,4254086273,plan 4,active
9/1/2023,60178155,4422650968,plan 4,active
9/1/2023,60188822,4317880622,plan 4,active
9/1/2023,60210565,4253238832,plan 2,active
9/1/2023,60242180,4405661993,plan 4,active
9/1/2023,60250819,4522814360,plan 4,active
9/1/2023,60283650,4470339035,plan 4,active
9/1/2023,60314001,4321408740,plan 4,active
9/1/2023,60344618,4372431329,plan 4,active
9/1/2023,60358198,4483381144,plan 4,active
9/1/2023,60359473,4402974049,plan 6,active
9/1/2023,60364979,4330387582,plan 4,active
9/1/2023,60399862,4423771784,plan 2,active
9/1/2023,60401178,4264882987,plan 2,active
9/1/2023,60425443,4253052134,plan 2,active
9/1/2023,60433095,4261085887,plan 2,active
9/1/2023,60471476,4253197508,plan 2,active
9/1/2023,60482143,4501356696,plan 4,active
9/1/2023,60513570,4455742290,plan 4,active
9/1/2023,60531316,4297693532,plan 4,active
9/1/2023,60533761,4427759003,plan 4,active
9/1/2023,60555567,4427691824,plan 4,active
9/1/2023,60555567,4427694366,plan 4,active
9/1/2023,60585298,4430969327,plan 4,active
9/1/2023,60590035,4425708677,plan 4,active
9/1/2023,60635446,4279276970,plan 6,active
9/1/2023,60637759,4409673643,plan 4,active
9/1/2023,60637759,4409677426,plan 4,active
9/1/2023,60662791,4262577989,plan 4,active
9/1/2023,60704939,4459406874,plan 4,active
9/1/2023,60714819,4508757277,plan 4,active
9/1/2023,60788384,4253081364,plan 2,active
9/1/2023,60796638,4267152001,plan 4,active
9/1/2023,60888263,4373540199,plan 4,active
9/1/2023,60891968,4524364282,plan 5,active
9/1/2023,60897996,4258226299,plan 4,active
9/1/2023,60907776,4372404993,plan 4,active
9/1/2023,60938956,4323537425,plan 4,active
9/1/2023,60976846,4512999966,plan 4,active
9/1/2023,60989285,4271061356,plan 4,active
9/1/2023,61006461,4260582230,plan 6,active
9/1/2023,61027827,4419943780,plan 4,active
9/1/2023,61071668,4335453077,plan 4,active
9/1/2023,61075087,4280358375,plan 4,active
9/1/2023,61080773,4312878663,plan 6,active
9/1/2023,61099100,4510208508,plan 4,active
9/1/2023,61104570,4294212655,plan 4,active
9/1/2023,61206199,4307051709,plan 6,active
9/1/2023,61209000,4322862882,plan 4,active
9/1/2023,61227602,4300517072,plan 4,active
9/1/2023,61247836,4455245884,plan 4,active
9/1/2023,61254148,4332977236,plan 4,active
9/1/2023,707807,4330340366,plan 4,active
9/1/2023,713113,4335656056,plan 6,active
9/1/2023,769931,4394464479,plan 4,active
9/1/2023,812642,4495594011,plan 4,active
9/1/2023,812642,4509841334,plan 4,active
9/1/2023,838442,4506140694,plan 4,active
10/1/2023,60008516,4479408457,plan 4,active
10/1/2023,60008516,4479803489,plan 4,active
10/1/2023,60027015,4363593611,plan 4,active
10/1/2023,60035211,4327175057,plan 4,active
10/1/2023,60042866,4266723940,plan 4,active
10/1/2023,60047731,4518027347,plan 5,active
10/1/2023,60073368,4420812042,plan 4,active
10/1/2023,60077459,4472814016,plan 4,active
10/1/2023,60088765,4396090889,plan 4,active
10/1/2023,60119853,4381642929,plan 4,active
10/1/2023,60122863,4476677517,plan 4,active
10/1/2023,60126243,4313460655,plan 4,active
10/1/2023,60141296,4367051794,plan 4,active
10/1/2023,60149171,4449279537,plan 6,active
10/1/2023,60159236,4258492565,plan 2,active
10/1/2023,60160772,4283705417,plan 2,active
10/1/2023,60174059,4254086273,plan 4,active
10/1/2023,60178155,4422650968,plan 4,active
10/1/2023,60188822,4317880622,plan 4,active
10/1/2023,60210565,4253238832,plan 2,active
10/1/2023,60242180,4405661993,plan 4,active
10/1/2023,60250819,4522814360,plan 4,active
10/1/2023,60283650,4470339035,plan 4,active
10/1/2023,60314001,4321408740,plan 4,active
10/1/2023,60344618,4372431329,plan 4,active
10/1/2023,60358198,4483381144,plan 4,active
10/1/2023,60359473,4402974049,plan 6,active
10/1/2023,60364979,4330387582,plan 4,active
10/1/2023,60399862,4423771784,plan 2,active
10/1/2023,60401178,4264882987,plan 2,active
10/1/2023,60425443,4253052134,plan 2,active
10/1/2023,60433095,4261085887,plan 2,active
10/1/2023,60471476,4253197508,plan 2,active
10/1/2023,60482143,4501356696,plan 4,active
10/1/2023,60513570,4455742290,plan 4,active
10/1/2023,60531316,4297693532,plan 4,active
10/1/2023,60533761,4427759003,plan 4,active
10/1/2023,60555567,4427691824,plan 4,active
10/1/2023,60555567,4427694366,plan 4,active
10/1/2023,60585298,4430969327,plan 4,active
10/1/2023,60590035,4425708677,plan 4,active
10/1/2023,60635446,4279276970,plan 6,active
10/1/2023,60637759,4409673643,plan 4,active
10/1/2023,60637759,4409677426,plan 4,active
10/1/2023,60662791,4262577989,plan 4,active
10/1/2023,60704939,4459406874,plan 4,active
10/1/2023,60714819,4508757277,plan 4,active
10/1/2023,60788384,4253081364,plan 2,active
10/1/2023,60796638,4267152001,plan 4,active
10/1/2023,60888263,4373540199,plan 4,active
10/1/2023,60891968,4524364282,plan 5,active
10/1/2023,60897996,4258226299,plan 4,active
10/1/2023,60907776,4372404993,plan 4,active
10/1/2023,60938956,4323537425,plan 4,active
10/1/2023,60976846,4512999966,plan 4,active
10/1/2023,60989285,4271061356,plan 4,active
10/1/2023,61006461,4260582230,plan 6,active
10/1/2023,61027827,4419943780,plan 4,active
10/1/2023,61071668,4335453077,plan 4,active
10/1/2023,61075087,4280358375,plan 4,active
10/1/2023,61080773,4312878663,plan 6,active
10/1/2023,61099100,4510208508,plan 4,active
10/1/2023,61104570,4294212655,plan 4,active
10/1/2023,61206199,4307051709,plan 6,active
10/1/2023,61209000,4322862882,plan 4,active
10/1/2023,61227602,4300517072,plan 4,active
10/1/2023,61247836,4455245884,plan 4,active
10/1/2023,61254148,4332977236,plan 4,active
10/1/2023,707807,4330340366,plan 4,active
10/1/2023,713113,4335656056,plan 6,active
10/1/2023,769931,4394464479,plan 4,active
10/1/2023,812642,4495594011,plan 4,active
10/1/2023,812642,4509841334,plan 4,active
10/1/2023,838442,4506140694,plan 4,active
11/1/2023,60008516,4479408457,plan 4,active
11/1/2023,60008516,4479803489,plan 4,active
11/1/2023,60027015,4363593611,plan 4,active
11/1/2023,60035211,4327175057,plan 4,active
11/1/2023,60042866,4266723940,plan 4,active
11/1/2023,60047731,4518027347,plan 5,active
11/1/2023,60073368,4420812042,plan 4,active
11/1/2023,60077459,4472814016,plan 4,active
11/1/2023,60088765,4396090889,plan 4,active
11/1/2023,60119853,4381642929,plan 4,active
11/1/2023,60122863,4476677517,plan 4,active
11/1/2023,60126243,4313460655,plan 4,active
11/1/2023,60141296,4367051794,plan 4,active
11/1/2023,60149171,4449279537,plan 6,active
11/1/2023,60159236,4258492565,plan 2,active
11/1/2023,60160772,4283705417,plan 2,active
11/1/2023,60174059,4254086273,plan 4,active
11/1/2023,60178155,4422650968,plan 4,active
11/1/2023,60188822,4317880622,plan 4,active
11/1/2023,60210565,4253238832,plan 2,active
11/1/2023,60242180,4405661993,plan 4,active
11/1/2023,60250819,4522814360,plan 4,active
11/1/2023,60283650,4470339035,plan 4,active
11/1/2023,60314001,4321408740,plan 4,active
11/1/2023,60344618,4372431329,plan 4,active
11/1/2023,60358198,4483381144,plan 4,active
11/1/2023,60359473,4402974049,plan 6,active
11/1/2023,60364979,4330387582,plan 4,active
11/1/2023,60399862,4423771784,plan 2,active
11/1/2023,60401178,4264882987,plan 2,active
11/1/2023,60425443,4253052134,plan 2,active
11/1/2023,60433095,4261085887,plan 2,active
11/1/2023,60471476,4253197508,plan 2,active
11/1/2023,60482143,4501356696,plan 4,active
11/1/2023,60513570,4455742290,plan 4,active
11/1/2023,60531316,4297693532,plan 4,active
11/1/2023,60533761,4427759003,plan 4,active
11/1/2023,60555567,4427691824,plan 4,active
11/1/2023,60555567,4427694366,plan 4,active
11/1/2023,60585298,4430969327,plan 4,active
11/1/2023,60590035,4425708677,plan 4,active
11/1/2023,60635446,4279276970,plan 6,active
11/1/2023,60637759,4409673643,plan 4,active
11/1/2023,60637759,4409677426,plan 4,active
11/1/2023,60662791,4262577989,plan 4,active
11/1/2023,60704939,4459406874,plan 4,active
11/1/2023,60714819,4508757277,plan 4,active
11/1/2023,60788384,4253081364,plan 2,active
11/1/2023,60796638,4267152001,plan 4,active
11/1/2023,60888263,4373540199,plan 4,active
11/1/2023,60891968,4524364282,plan 5,active
11/1/2023,60897996,4258226299,plan 4,active
11/1/2023,60907776,4372404993,plan 4,active
11/1/2023,60938956,4323537425,plan 4,active
11/1/2023,60976846,4512999966,plan 4,active
11/1/2023,60989285,4271061356,plan 4,active
11/1/2023,61006461,4260582230,plan 6,active
11/1/2023,61027827,4419943780,plan 4,active
11/1/2023,61071668,4335453077,plan 4,active
11/1/2023,61075087,4280358375,plan 4,active
11/1/2023,61080773,4312878663,plan 6,active
11/1/2023,61099100,4510208508,plan 4,active
11/1/2023,61104570,4294212655,plan 4,active
11/1/2023,61206199,4307051709,plan 6,active
11/1/2023,61209000,4322862882,plan 4,active
11/1/2023,61227602,4300517072,plan 4,active
11/1/2023,61247836,4455245884,plan 4,active
11/1/2023,61254148,4332977236,plan 4,active
11/1/2023,707807,4330340366,plan 4,active
11/1/2023,713113,4335656056,plan 6,active
11/1/2023,769931,4394464479,plan 4,active
11/1/2023,812642,4495594011,plan 4,active
11/1/2023,812642,4509841334,plan 4,active
11/1/2023,838442,4506140694,plan 4,active
12/1/2023,60008516,4479408457,plan 4,active
12/1/2023,60008516,4479803489,plan 4,active
12/1/2023,60027015,4363593611,plan 4,active
12/1/2023,60035211,4327175057,plan 4,active
12/1/2023,60042866,4266723940,plan 4,active
12/1/2023,60047731,4518027347,plan 5,active
12/1/2023,60073368,4420812042,plan 4,active
12/1/2023,60077459,4472814016,plan 4,active
12/1/2023,60088765,4396090889,plan 4,active
12/1/2023,60119853,4381642929,plan 4,active
12/1/2023,60122863,4476677517,plan 4,active
12/1/2023,60126243,4313460655,plan 4,active
12/1/2023,60141296,4367051794,plan 4,active
12/1/2023,60149171,4449279537,plan 6,active
12/1/2023,60159236,4258492565,plan 2,active
12/1/2023,60160772,4283705417,plan 2,active
12/1/2023,60174059,4254086273,plan 4,active
12/1/2023,60178155,4422650968,plan 4,active
12/1/2023,60188822,4317880622,plan 4,active
12/1/2023,60210565,4253238832,plan 2,active
12/1/2023,60242180,4405661993,plan 4,active
12/1/2023,60250819,4522814360,plan 4,active
12/1/2023,60283650,4470339035,plan 4,active
12/1/2023,60314001,4321408740,plan 4,active
12/1/2023,60344618,4372431329,plan 4,active
12/1/2023,60358198,4483381144,plan 4,active
12/1/2023,60359473,4402974049,plan 6,active
12/1/2023,60364979,4330387582,plan 4,active
12/1/2023,60399862,4423771784,plan 2,active
12/1/2023,60401178,4264882987,plan 2,active
12/1/2023,60425443,4253052134,plan 2,active
12/1/2023,60433095,4261085887,plan 2,active
12/1/2023,60433095,4530007282,plan 4,active
12/1/2023,60471476,4253197508,plan 2,active
12/1/2023,60482143,4501356696,plan 4,active
12/1/2023,60513570,4455742290,plan 4,active
12/1/2023,60531316,4297693532,plan 4,active
12/1/2023,60533761,4427759003,plan 4,active
12/1/2023,60555567,4427691824,plan 4,active
12/1/2023,60555567,4427694366,plan 4,active
12/1/2023,60585298,4430969327,plan 4,active
12/1/2023,60590035,4425708677,plan 4,active
12/1/2023,60635446,4279276970,plan 6,active
12/1/2023,60637759,4409673643,plan 4,active
12/1/2023,60637759,4409677426,plan 4,active
12/1/2023,60662791,4262577989,plan 4,active
12/1/2023,60704939,4459406874,plan 4,active
12/1/2023,60714819,4508757277,plan 4,active
12/1/2023,60788384,4253081364,plan 2,active
12/1/2023,60796638,4267152001,plan 4,active
12/1/2023,60888263,4373540199,plan 4,active
12/1/2023,60891968,4524364282,plan 5,active
12/1/2023,60897996,4258226299,plan 4,active
12/1/2023,60907776,4372404993,plan 4,active
12/1/2023,60938956,4323537425,plan 4,active
12/1/2023,60976846,4512999966,plan 4,active
12/1/2023,60989285,4271061356,plan 4,active
12/1/2023,61006461,4260582230,plan 6,active
12/1/2023,61027827,4419943780,plan 4,active
12/1/2023,61071668,4335453077,plan 4,active
12/1/2023,61075087,4280358375,plan 4,active
12/1/2023,61080773,4312878663,plan 6,active
12/1/2023,61099100,4510208508,plan 4,active
12/1/2023,61104570,4294212655,plan 4,active
12/1/2023,61206199,4307051709,plan 6,active
12/1/2023,61209000,4322862882,plan 4,active
12/1/2023,61227602,4300517072,plan 4,active
12/1/2023,61247836,4455245884,plan 4,active
12/1/2023,61254148,4332977236,plan 4,active
12/1/2023,707807,4330340366,plan 4,active
12/1/2023,713113,4335656056,plan 6,active
12/1/2023,769931,4394464479,plan 4,active
12/1/2023,812642,4495594011,plan 4,active
12/1/2023,812642,4509841334,plan 4,active
12/1/2023,838442,4506140694,plan 4,active
12/1/2023,853958,4530098099,plan 4,active
13/1/2023,60008516,4479408457,plan 4,active
13/1/2023,60008516,4479803489,plan 4,active
13/1/2023,60027015,4363593611,plan 4,active
13/1/2023,60035211,4327175057,plan 4,active
13/1/2023,60042866,4266723940,plan 4,active
13/1/2023,60047731,4518027347,plan 5,active
13/1/2023,60073368,4420812042,plan 4,active
13/1/2023,60077459,4472814016,plan 4,active
13/1/2023,60088765,4396090889,plan 4,active
13/1/2023,60119853,4381642929,plan 4,active
13/1/2023,60122863,4476677517,plan 4,active
13/1/2023,60126243,4313460655,plan 4,active
13/1/2023,60141296,4367051794,plan 4,active
13/1/2023,60149171,4449279537,plan 6,active
13/1/2023,60159236,4258492565,plan 2,active
13/1/2023,60160772,4283705417,plan 2,active
13/1/2023,60174059,4254086273,plan 4,active
13/1/2023,60178155,4422650968,plan 4,active
13/1/2023,60188822,4317880622,plan 4,active
13/1/2023,60210565,4253238832,plan 2,active
13/1/2023,60242180,4405661993,plan 4,active
13/1/2023,60250819,4522814360,plan 4,active
13/1/2023,60283650,4470339035,plan 4,active
13/1/2023,60314001,4321408740,plan 4,active
13/1/2023,60344618,4372431329,plan 4,active
13/1/2023,60358198,4483381144,plan 4,active
13/1/2023,60359473,4402974049,plan 6,active
13/1/2023,60364979,4330387582,plan 4,active
13/1/2023,60399862,4423771784,plan 2,active
13/1/2023,60401178,4264882987,plan 2,active
13/1/2023,60425443,4253052134,plan 2,active
13/1/2023,60433095,4261085887,plan 2,active
13/1/2023,60433095,4530007282,plan 4,active
13/1/2023,60471476,4253197508,plan 2,active
13/1/2023,60482143,4501356696,plan 4,active
13/1/2023,60513570,4455742290,plan 4,active
13/1/2023,60531316,4297693532,plan 4,active
13/1/2023,60533761,4427759003,plan 4,active
13/1/2023,60555567,4427691824,plan 4,active
13/1/2023,60555567,4427694366,plan 4,active
13/1/2023,60585298,4430969327,plan 4,active
13/1/2023,60590035,4425708677,plan 4,active
13/1/2023,60635446,4279276970,plan 6,active
13/1/2023,60637759,4409673643,plan 4,active
13/1/2023,60637759,4409677426,plan 4,active
13/1/2023,60662791,4262577989,plan 4,active
13/1/2023,60704939,4459406874,plan 4,active
13/1/2023,60714819,4508757277,plan 4,active
13/1/2023,60788384,4253081364,plan 2,active
13/1/2023,60796638,4267152001,plan 4,active
13/1/2023,60888263,4373540199,plan 4,active
13/1/2023,60891968,4524364282,plan 5,active
13/1/2023,60897996,4258226299,plan 4,active
13/1/2023,60907776,4372404993,plan 4,active
13/1/2023,60938956,4323537425,plan 4,active
13/1/2023,60976846,4512999966,plan 4,active
13/1/2023,60989285,4271061356,plan 4,active
13/1/2023,61006461,4260582230,plan 6,active
13/1/2023,61027827,4419943780,plan 4,active
13/1/2023,61071668,4335453077,plan 4,active
13/1/2023,61075087,4280358375,plan 4,active
13/1/2023,61080773,4312878663,plan 6,active
13/1/2023,61099100,4510208508,plan 4,active
13/1/2023,61104570,4294212655,plan 4,active
13/1/2023,61206199,4307051709,plan 6,active
13/1/2023,61209000,4322862882,plan 4,active
13/1/2023,61227602,4300517072,plan 4,active
13/1/2023,61247836,4455245884,plan 4,active
13/1/2023,61254148,4332977236,plan 4,active
13/1/2023,707807,4330340366,plan 4,active
13/1/2023,713113,4335656056,plan 6,active
13/1/2023,769931,4394464479,plan 4,active
13/1/2023,812642,4495594011,plan 4,active
13/1/2023,812642,4509841334,plan 4,active
13/1/2023,838442,4506140694,plan 4,active
13/1/2023,853958,4530098099,plan 4,active
14/1/2023,60008516,4479408457,plan 4,active
14/1/2023,60008516,4479803489,plan 4,active
14/1/2023,60027015,4363593611,plan 4,active
14/1/2023,60035211,4327175057,plan 4,active
14/1/2023,60042866,4266723940,plan 4,active
14/1/2023,60047731,4518027347,plan 5,active
14/1/2023,60073368,4420812042,plan 4,active
14/1/2023,60077459,4472814016,plan 4,active
14/1/2023,60088765,4396090889,plan 4,active
14/1/2023,60119853,4381642929,plan 4,active
14/1/2023,60122863,4476677517,plan 4,active
14/1/2023,60126243,4313460655,plan 4,active
14/1/2023,60141296,4367051794,plan 4,active
14/1/2023,60149171,4449279537,plan 6,active
14/1/2023,60159236,4258492565,plan 2,active
14/1/2023,60160772,4283705417,plan 2,active
14/1/2023,60174059,4254086273,plan 4,active
14/1/2023,60178155,4422650968,plan 4,active
14/1/2023,60188822,4317880622,plan 4,active
14/1/2023,60210565,4253238832,plan 2,active
14/1/2023,60242180,4405661993,plan 4,active
14/1/2023,60250819,4522814360,plan 4,active
14/1/2023,60283650,4470339035,plan 4,active
14/1/2023,60314001,4321408740,plan 4,active
14/1/2023,60344618,4372431329,plan 4,active
14/1/2023,60358198,4483381144,plan 4,active
14/1/2023,60359473,4402974049,plan 6,active
14/1/2023,60364979,4330387582,plan 4,active
14/1/2023,60399862,4423771784,plan 2,active
14/1/2023,60401178,4264882987,plan 2,active
14/1/2023,60425443,4253052134,plan 2,active
14/1/2023,60433095,4261085887,plan 2,active
14/1/2023,60433095,4530007282,plan 4,active
14/1/2023,60471476,4253197508,plan 2,active
14/1/2023,60482143,4501356696,plan 4,active
14/1/2023,60513570,4455742290,plan 4,active
14/1/2023,60531316,4297693532,plan 4,active
14/1/2023,60533761,4427759003,plan 4,active
14/1/2023,60555567,4427691824,plan 4,active
14/1/2023,60555567,4427694366,plan 4,active
14/1/2023,60585298,4430969327,plan 4,active
14/1/2023,60590035,4425708677,plan 4,active
14/1/2023,60635446,4279276970,plan 6,active
14/1/2023,60637759,4409673643,plan 4,active
14/1/2023,60637759,4409677426,plan 4,active
14/1/2023,60662791,4262577989,plan 4,active
14/1/2023,60704939,4459406874,plan 4,active
14/1/2023,60714819,4508757277,plan 4,active
14/1/2023,60788384,4253081364,plan 2,active
14/1/2023,60796638,4267152001,plan 4,active
14/1/2023,60888263,4373540199,plan 4,active
14/1/2023,60891968,4524364282,plan 5,active
14/1/2023,60897996,4258226299,plan 4,active
14/1/2023,60907776,4372404993,plan 4,active
14/1/2023,60938956,4323537425,plan 4,active
14/1/2023,60976846,4512999966,plan 4,active
14/1/2023,60989285,4271061356,plan 4,active
14/1/2023,61006461,4260582230,plan 6,active
14/1/2023,61027827,4419943780,plan 4,active
14/1/2023,61071668,4335453077,plan 4,active
14/1/2023,61075087,4280358375,plan 4,active
14/1/2023,61080773,4312878663,plan 6,active
14/1/2023,61099100,4510208508,plan 4,active
14/1/2023,61104570,4294212655,plan 4,active
14/1/2023,61128314,4533215656,plan 4,active
14/1/2023,61206199,4307051709,plan 6,active
